34574	10	65532
31459	3	16524
31677	27	92178
49425	22	70854
22717	10	65639
3807	29	93881
6560	0	3143
18451	4	46525
44516	3	8630
58194	7	22709
24461	27	92178
64468	10	65680
787	2	31861
26517	4	46496
17741	25	30888
22982	27	92178
280	7	13799
6863	34	105152
11568	35	106597
65449	28	92339
60416	7	24863
12375	15	27464
33797	15	33796
48272	9	63717
55498	9	63717
19658	9	63717
31613	10	65556
31301	24	72817
80252	27	31917
47490	10	65941
42468	3	7393
9577	7	49018
11903	7	48524
45833	3	18065
47491	10	65556
21583	24	89925
38039	3	9593
15383	36	44540
29932	1	17078
669	7	50982
16643	1	16644
55691	7	49980
15639	4	46496
13191	15	16966
22736	1	14165
16991	10	65562
50647	28	92342
43810	3	4875
13920	25	28968
39310	9	63717
25496	32	102898
2997	15	42880
28772	27	92180
18316	28	92332
27480	1	896
37880	3	16262
26928	1	16933
18190	15	34242
26919	27	92244
64282	9	63717
25747	24	79973
16757	23	71465
2989	7	42671
24073	4	46496
30581	22	70891
13072	35	106825
63105	7	47185
71233	28	92347
46000	24	87978
37035	22	70913
14029	4	46525
3902	7	45804
62427	24	74787
36407	6	27728
17404	27	92178
27633	10	65513
6399	21	70699
5561	25	51931
15378	25	20064
65349	28	92344
21952	28	92341
3393	33	103192
63458	8	20707
15165	24	74562
20565	1	14599
37126	15	19161
53273	33	103347
20316	23	71438
31023	10	65508
36987	3	36988
28380	28	92334
64471	9	63717
33319	15	67614
55236	7	60460
2448	15	44393
16296	28	92343
27844	22	70854
10697	25	46895
13398	29	92875
61681	7	13956
6237	32	63422
57754	7	18221
32157	4	46496
1754	18	4960
27577	1	25963
19090	22	70810
18284	10	65940
48894	34	103665
47120	4	46505
97966	36	29266
24413	27	92240
2110	15	24795
21241	28	92337
8899	7	30147
10525	7	44991
4091	0	4092
13733	27	92178
1760	35	66592
57358	23	71807
27307	4	46560
17675	4	46496
60670	7	47609
17355	1	3288
12920	20	5561
59097	24	77647
22033	22	70826
24862	1	14232
22145	36	22144
30259	23	71608
9181	7	18247
60984	7	25372
39468	4	46512
24381	24	86086
48619	28	92336
64878	10	65515
64530	22	70829
8377	28	92334
31803	10	65567
71175	22	70895
71050	27	31875
45265	3	10788
37517	15	41576
5595	36	16077
4025	7	61881
3891	0	3892
30892	24	74743
7880	30	69414
27452	24	77906
5700	33	66720
23364	10	65543
48216	27	31862
37546	3	8004
61881	10	65543
3420	25	25758
31357	23	71812
41660	3	11717
1267	0	1268
30865	1	1095
12834	35	106926
16454	4	46496
51630	4	46525
45034	3	24083
38672	24	89323
12933	5	52866
18977	25	22546
23392	10	65535
3891	25	92009
4537	25	28448
29742	28	92337
56350	28	92337
5012	15	26296
152	7	26755
35411	3	4495
13171	20	59744
16768	25	17284
64491	28	92347
63557	8	63578
13201	0	13202
5008	7	50161
49909	4	46496
2760	0	2761
20432	25	20431
49238	4	46496
45280	10	65541
24071	10	65544
71109	28	92336
16293	25	23981
50043	24	79162
862	29	92692
3240	34	103503
13745	24	77845
17681	10	65552
4780	15	25933
49924	24	79707
5616	7	36545
65110	28	92337
54788	35	66593
28995	24	83738
49926	4	46496
1840	15	23753
26289	3	1644
30516	22	70877
5404	35	69012
9355	15	39512
43648	3	15600
58879	10	65774
942	5	52958
14665	1	14666
16399	4	46529
27611	1	22436
57131	7	27299
50852	27	92180
94222	31	36868
49421	10	65559
66037	24	73005
34973	15	31648
58021	22	70804
53303	7	54875
4485	7	50519
10284	30	44929
4073	7	22723
11710	36	26697
13705	25	16530
92609	31	31876
22771	24	73728
18741	24	76575
32726	3	32727
10762	7	31487
7381	15	45839
9212	0	9213
643	15	45646
39316	28	92340
2591	7	50037
54703	7	47385
5394	15	18262
11020	0	10370
14972	1	14879
8449	20	69981
98990	36	66295
1255	7	24657
47082	22	70847
25057	25	25056
23011	5	52060
61202	10	65512
32416	15	41629
18406	1	18407
39979	10	65525
20807	24	89192
6517	36	55761
43814	4	46496
31328	1	3344
4473	7	15952
24635	24	73590
70351	36	22946
55514	7	21725
41086	22	70806
47270	4	46508
17031	25	19000
65386	28	92333
65920	10	65794
31555	36	15716
56921	7	59111
50439	27	92178
96684	36	17447
40031	10	65581
23725	1	5770
2894	36	51561
5426	36	16250
44064	24	90182
13920	25	28384
49197	10	65531
2427	0	2428
48451	4	46496
11206	7	62497
9410	32	63427
55867	7	30320
15932	25	26729
31083	22	70807
48883	24	79945
49769	4	36653
19956	4	46496
68803	15	58620
37595	3	10788
100533	36	33660
63749	22	70854
59953	24	90989
19642	24	82252
55270	7	28709
30912	10	65532
16642	25	30365
70485	36	51411
28902	10	65551
20155	22	70860
7331	19	69816
6939	15	68522
14258	4	46496
22057	3	36053
54083	27	92185
1121	0	1122
62382	7	51957
24852	4	46744
95257	31	68446
30738	28	92337
27765	24	86821
5924	7	17422
58461	22	70846
20781	25	24079
31979	15	41791
64459	22	70803
393	0	394
30209	10	65639
30176	4	46496
19910	25	23854
23613	24	87503
61104	35	66678
13971	25	92058
17160	28	92341
17964	28	92337
12842	25	20511
3765	36	108115
23835	1	23836
11848	36	30652
27400	1	4966
6621	12	66595
33416	4	46506
47322	4	46496
26514	1	9927
7370	0	7371
41352	29	93595
34655	15	34654
59912	7	18400
24945	24	86556
34281	29	94231
2015	29	92672
55047	7	57619
10982	5	53848
11658	15	28388
6276	7	60981
23909	19	21240
52842	7	54327
50299	4	46496
46491	3	31953
69200	18	14855
9340	36	24279
26088	1	14397
40761	3	3132
17847	25	22097
43042	3	34520
51326	4	46496
9081	7	31490
33230	10	65512
44206	10	65524
42305	30	69531
19823	9	63717
18117	10	65525
7467	15	13626
42727	3	42728
32028	15	38045
19904	1	10441
8903	29	93220
32212	36	51724
47437	4	46496
21294	3	19081
39304	3	32056
33796	4	46496
13500	24	91166
12223	7	61343
11358	25	19558
5451	26	92126
220	15	20573
31617	4	46496
20001	28	92337
8475	36	51610
872	15	32709
12895	35	66603
64578	9	63717
45792	3	22000
9673	7	59492
55816	22	70847
33109	29	54499
17454	1	1852
26616	4	46496
13200	36	107630
8281	7	25505
6889	15	31049
56191	7	61457
45924	3	6230
26119	10	65516
4228	7	38253
511	35	103148
38556	3	32112
16727	3	6341
39580	4	46496
44926	10	65615
46258	3	32034
28147	4	46496
48701	4	46496
2822	21	70734
20707	7	14574
20096	1	4315
43114	3	43115
16036	15	42246
20393	25	62787
24938	24	86525
1858	7	31187
54079	19	15485
32116	15	40407
28838	4	46529
1251	7	42725
789	15	41578
29913	3	4295
3286	7	19028
8067	0	8068
57116	7	25059
33243	15	27199
36782	7	36781
17017	27	92178
17642	25	17641
31052	1	13767
51909	23	71415
21601	9	63717
9222	21	70773
16272	1	16273
71366	22	70832
26056	23	71469
4224	36	55472
25677	4	46876
26837	9	63717
4070	15	35913
23541	27	92180
12929	36	30859
3128	7	55003
17335	1	14969
47980	4	46496
23416	28	92336
29955	24	74570
63817	22	70915
25571	3	17602
4272	0	4273
31479	3	27529
25448	4	46496
2490	0	2020
65214	22	70913
38774	15	41379
71004	28	92336
49776	28	92341
42170	4	46496
12635	36	108135
44399	3	36606
16219	25	16218
49376	24	81180
64062	27	31917
14442	25	18491
20444	10	65539
20380	10	65531
57488	28	92337
12920	7	21016
1979	7	19233
21996	28	92339
11325	29	94359
27410	3	4537
39216	10	65508
7878	35	106349
39402	3	11976
27167	23	71578
15021	24	77431
41244	32	63448
17142	24	82447
34184	10	65517
16483	4	46560
20555	36	23090
44388	30	69504
35116	3	18000
15916	3	3614
49417	4	46496
29906	10	65624
20654	10	65541
45039	24	78532
20314	3	37408
14151	7	22854
26101	24	91370
65677	10	65541
1056	15	17584
20372	25	20371
9467	7	17101
19699	27	31862
986	35	66652
44829	3	36988
1631	25	41220
5643	7	50808
2311	35	106716
41948	3	29054
13544	15	43926
21477	6	54145
40653	3	32184
9754	15	36831
17435	22	70899
22736	28	92336
69469	18	35372
50419	10	65577
23215	1	23216
4386	7	45745
29713	15	14195
2120	36	21406
32390	15	49847
11903	7	49783
6024	7	46759
46187	15	46186
64016	22	70836
64395	9	63717
46949	10	65608
2128	15	34055
8545	7	42394
5628	0	5629
65316	24	80222
30548	28	92344
20631	27	92178
37144	27	31909
1957	7	32236
38789	3	35270
6941	15	39264
24581	3	8827
5509	36	29767
17732	4	46496
39420	10	65615
21757	28	92337
71112	22	70924
64531	22	70871
58813	7	19833
3723	29	92508
6478	20	70015
94030	31	40175
20987	1	14778
19365	28	92335
14836	25	14835
21856	22	70820
22487	27	92178
15096	20	70436
50177	9	63718
15461	4	46496
6169	15	43503
39912	3	4485
48357	4	46496
23597	4	46529
64430	28	92343
40158	28	92337
20107	28	92334
28930	4	46496
23260	1	196
15709	27	92178
56855	7	40583
25686	28	92337
40994	4	46539
58955	28	92332
1788	0	1789
33726	15	30749
11473	0	11474
15743	4	46496
22057	24	73991
94197	31	3568
69176	18	9075
47191	28	92342
63784	9	63717
30305	1	13669
19429	3	15925
29702	6	28350
35620	28	92345
9724	7	15905
39404	15	15122
24178	24	88284
65336	22	70818
11716	36	107245
22931	24	91030
12410	32	63451
22336	27	92178
24744	24	87493
7416	25	54845
50993	23	71800
12441	33	102996
64930	9	63717
12980	7	33233
14442	36	44695
58196	7	58197
1154	7	17245
31924	7	24688
64632	27	92180
64128	28	92340
31509	27	31888
4045	7	24213
27230	4	46529
51270	22	70839
100894	36	20397
64971	22	70850
2015	29	93529
49908	10	65517
53768	20	70425
41645	24	72980
2966	7	34517
21552	3	42722
691	0	692
41981	33	69013
5129	15	44508
37449	3	32116
12034	25	25457
11905	30	69205
38094	27	92178
28286	28	92338
8123	7	46600
64482	27	92178
10441	25	23887
30243	24	80164
22240	23	71416
17882	25	18771
37434	3	11660
36811	24	73526
12325	7	54927
15703	24	83501
9866	20	28639
29497	24	85344
41096	3	33902
1927	7	48455
21112	25	31636
53410	7	17373
47198	27	92178
57673	10	65519
8761	7	19315
8901	7	26213
49943	10	65708
19904	24	80102
49444	28	92340
61965	28	92346
7528	15	19047
49052	10	65508
22740	24	89683
49819	28	92341
33881	3	4495
65468	28	92345
66551	23	71497
51802	22	70855
23227	23	71440
2186	0	2187
5303	0	5304
21688	15	27660
63464	8	12591
31077	4	46496
40120	3	31973
25644	27	92178
32540	3	8521
59953	22	70854
99078	36	68261
1174	30	862
18578	1	13834
13499	15	66217
13810	25	28883
42336	3	33113
23299	10	65567
48306	4	46496
25008	19	22543
10132	7	37392
51511	27	31920
7748	7	49929
19630	25	23613
33899	15	38597
23406	4	46496
104	22	70829
24977	3	19043
107389	36	23070
17616	1	4261
36134	29	92662
962	7	27877
47851	24	76183
30324	24	85968
55276	7	56544
14442	25	29882
5297	15	34146
59667	36	46230
8594	32	63708
6355	30	95159
11808	29	93294
41212	3	35772
6288	7	57956
31563	9	36653
28663	10	65608
20030	22	70886
14572	25	30340
28403	10	65580
6381	35	106298
20505	3	32774
35233	3	4459
12957	18	9478
42805	27	31886
30384	28	92336
47435	10	65574
4388	7	49793
5614	0	5615
50708	28	92334
63581	28	92346
44388	5	52454
28949	3	44824
37857	24	88314
9964	16	66616
102498	34	104199
47712	28	92337
19290	25	31141
28074	4	46519
22067	15	22066
23431	1	2633
18746	1	12235
2786	7	31340
16987	24	73197
12441	7	45130
32873	15	41848
64874	9	63717
63414	8	31664
25391	34	104676
709	9	63769
10198	7	61775
44915	22	70865
32233	15	41420
24451	4	46496
26583	4	46496
42803	28	92337
45829	3	32034
51222	22	70904
18657	27	92178
26009	3	38527
3228	7	47795
51218	4	46638
35579	3	5172
3220	0	3221
18121	7	27831
771	7	51334
19105	25	19104
49277	4	46496
16363	27	31862
1135	15	38138
50553	4	46508
16709	4	47128
15478	1	13634
38674	22	70838
34905	7	50347
63765	22	70866
7766	25	18016
19989	1	3300
20403	1	16636
46740	4	46496
29774	1	13918
30944	24	80838
14739	25	14738
11645	25	29780
21119	1	14974
50979	28	92347
20186	15	33996
46731	10	65556
26869	1	11131
32027	3	32028
51689	22	70844
66343	10	65512
16270	4	46496
64379	28	92343
28974	1	10340
54394	10	65710
22906	10	65599
33099	15	43172
1636	25	50076
22924	24	80367
49877	4	36653
71000	27	31917
34444	3	852
26124	24	73105
18225	24	91180
42520	10	65541
16577	4	36653
9355	15	67209
14627	36	30383
92211	27	92235
32526	15	32525
11717	15	43204
5297	7	17396
49195	28	92334
22283	3	33036
55738	7	20411
16126	4	46496
26301	1	26302
71084	28	92334
69898	36	24826
28999	22	70828
24546	22	70896
63580	8	63581
54307	36	28387
33674	36	41047
63427	8	10979
31086	3	31087
26763	24	80717
27877	27	31909
50405	9	63717
71207	28	92332
27710	10	65580
35713	10	65592
17280	22	70854
12929	25	19600
28252	4	46587
54115	19	54108
49605	9	63717
16071	22	70893
46602	4	46527
30980	28	92341
5966	33	66592
37030	3	4495
4934	7	62817
31579	24	86013
57057	7	57058
974	0	975
26941	1	26942
22249	3	15119
36298	29	93490
35028	28	92336
12697	20	69968
45644	10	65604
47326	28	92345
8079	7	48664
20836	1	1967
58988	28	92349
9552	0	9553
23119	9	36653
32542	36	107875
8275	7	30447
9271	7	24393
13472	25	13471
7388	7	47952
30343	1	15758
4501	36	22660
17571	10	65559
55839	7	31466
18015	3	6806
13637	27	31862
31676	4	46496
63120	7	25735
37351	29	94483
4070	29	92896
19648	10	65543
29110	4	46496
272	7	58377
5469	0	5470
31877	29	94950
63427	8	8
1572	7	51495
33761	10	65592
8561	0	8562
95211	31	5191
21933	15	40946
10454	15	67594
1389	15	40917
18121	25	18120
22008	34	104829
43275	25	43274
31710	22	70844
23049	27	92178
36961	15	43651
24262	1	21825
29333	27	92178
19834	10	65567
41613	3	9436
62260	7	47389
27593	24	74217
60027	7	15396
16107	27	92178
21345	27	31862
11777	7	23180
13550	24	90673
57335	7	14003
31309	3	31310
18439	24	79923
19574	24	73791
421	7	57426
49303	6	54457
31773	28	92335
32222	3	32223
30585	27	92178
7599	0	7600
3060	7	37931
24177	1	9977
66561	10	65587
51493	4	46531
58373	7	50628
24416	3	16271
17581	22	70831
54032	6	54033
55587	7	15642
50100	10	65508
30292	3	32765
51632	4	46496
37087	3	5266
27113	28	92340
18536	5	52120
16259	10	65574
6276	5	52544
12623	7	25080
10367	7	48077
16288	28	92337
91896	25	47284
64753	22	70853
6389	7	50472
12612	7	25030
91998	25	65029
64208	28	92348
28896	27	31901
17367	24	79002
39012	3	9162
43986	3	32409
20718	24	73205
29470	10	65567
27584	10	65577
10632	30	31912
17126	25	17125
29723	1	13785
40039	4	46496
46003	3	31953
57820	7	21485
63443	8	7013
32112	15	33469
65351	10	65525
6246	36	67422
49577	10	65609
6169	36	44976
19496	1	13913
12130	7	18174
57512	36	16116
3568	29	64471
13744	25	14519
95494	31	11049
59089	10	65604
29032	4	46496
101747	36	23098
17909	25	17908
66566	34	104430
13415	25	22044
2355	36	107562
3998	30	14462
1900	25	40703
7585	32	63659
8561	35	66613
28445	27	31901
97675	36	48912
9465	7	50006
98818	36	24587
17057	25	28989
50106	9	63717
49267	23	71427
6715	0	6716
49003	27	92178
65448	10	65624
55876	9	63717
7551	34	104723
13085	7	22597
20869	1	13415
40986	10	65511
63431	8	2760
5535	0	444
51156	4	46527
80681	24	80682
35429	15	35428
5170	0	5171
26809	35	106086
28153	10	65524
24005	24	74751
62164	28	92335
18627	25	27886
23623	28	92336
5115	7	37476
10421	33	66598
21253	24	76043
8462	18	4395
1450	36	23225
28948	24	79608
28917	10	65624
20167	28	92336
64140	9	63717
41484	24	80991
8469	7	18617
4457	29	92707
28728	3	9773
34099	23	71424
65328	22	70823
47801	4	46496
11716	36	107645
12817	7	36300
21731	24	87573
55056	7	51458
48538	9	63718
27367	20	57846
21337	4	46527
46852	9	63717
49115	4	46496
8462	29	93395
27199	4	46525
28250	10	65529
2448	29	93124
4985	5	52530
4890	2	31861
45442	15	45441
48582	4	46496
31286	24	91024
24816	25	24843
1101	25	28162
1271	25	24499
87037	24	87038
54375	9	63717
18018	9	63717
6012	29	92470
7692	29	94645
50526	24	73649
4968	15	35042
24481	10	65813
24950	9	63728
50440	4	46500
63199	7	25568
29880	1	29881
19200	1	14599
5584	34	103889
53204	5	53205
35542	15	35541
19998	7	20611
1967	25	13617
54997	9	46938
26485	28	92334
27259	24	82426
22648	27	92178
100695	36	22939
32058	15	67817
59966	34	104523
29638	24	74172
93685	31	5396
4136	15	68934
22276	27	92178
52040	7	51837
15093	25	24741
98354	36	25766
17968	24	81574
71309	28	92332
38010	3	38011
70876	28	92337
5137	15	29162
57346	7	21864
16807	24	81641
15473	34	103631
92413	31	68482
34799	3	4780
55564	10	65565
69280	18	1576
55047	7	43300
22217	24	79891
14283	9	63717
22742	4	46525
2419	35	103032
2399	7	55507
5509	15	23320
14561	15	40749
29692	4	46713
21794	23	71465
7015	7	30495
45936	10	65642
41192	23	71489
71041	22	70885
26520	23	71447
7790	7	23525
9114	32	63436
2888	7	50807
18878	4	46527
31001	3	15600
33310	3	6284
19167	27	92178
26876	27	31886
94910	31	5791
19033	25	19032
57032	7	58243
63962	22	70807
13878	15	30771
4198	35	107059
54103	34	103998
8407	7	28531
14821	35	66602
36631	3	4956
37980	3	18209
13656	1	13657
46279	24	72975
7106	0	7107
54829	7	33581
20627	4	46500
1101	7	15879
18273	7	18272
94647	31	3940
10168	15	39137
20301	24	85004
9893	15	39687
27319	10	65565
39096	3	39097
17677	10	65516
12567	15	40735
55191	7	37933
54400	6	44796
63589	8	11177
71077	22	70845
94654	31	2146
50330	24	83228
17248	1	17249
55211	7	31765
43857	15	43856
26630	24	73802
64156	22	70841
18766	9	63717
12801	25	14781
14279	25	24301
1650	7	19758
5513	35	66668
21728	19	27064
64082	28	92336
69373	18	11606
48165	28	92346
2482	0	2483
15159	15	37083
17225	28	92336
8039	15	39558
41392	6	41122
38526	3	441
39710	23	71443
60570	9	36653
16196	10	65526
50114	10	65621
66408	34	105773
8903	29	93579
38717	3	10018
56462	24	79950
50429	4	47124
51943	4	46587
65237	28	92339
20879	1	14213
11123	34	104698
8384	15	44427
7935	7	26962
8820	7	57003
64806	9	63717
2448	29	93213
11717	15	43414
59364	7	59365
32233	15	34360
31755	4	46519
30754	10	65526
54140	28	92347
56717	7	50484
3245	25	24434
8630	15	21083
24786	22	70870
64887	27	92178
28239	10	65511
14018	27	31925
1317	5	8468
64005	22	70830
20441	1	7437
3118	15	20196
24139	28	92336
64203	28	92344
49119	27	92178
64348	27	92178
35701	24	72033
5412	7	49929
62724	7	38675
14656	25	30692
35538	3	28567
50182	24	73693
39030	4	46496
3801	32	63414
15371	4	46496
8863	5	52012
65392	22	70848
44490	3	1530
24113	28	92336
28628	27	92178
26921	1	26922
43074	9	63717
21169	28	92349
1269	36	61228
1520	36	47823
14266	34	103937
12313	7	15216
42083	3	35522
43476	4	46496
22237	28	92336
49018	19	50687
25142	28	92335
11658	25	26721
11708	27	31862
22512	10	65556
13996	27	92178
4136	29	94584
9461	7	54560
38142	3	38143
16505	10	65508
19697	33	103021
14830	15	26295
16366	10	65975
30554	1	1840
17879	4	46496
3628	7	29641
41501	3	41502
20685	27	31862
15810	4	46496
63501	8	11255
22277	1	5448
21421	10	65591
2192	7	17035
32542	15	39218
19254	1	15955
4123	7	28238
6813	0	6814
25778	27	92178
11980	5	52129
27754	9	63728
354	7	21795
15127	24	75566
16394	25	16393
32034	15	38469
26948	1	26949
8639	36	107683
7841	36	47877
65133	22	70836
45908	3	8050
66178	24	76988
23327	28	92346
22634	10	65517
29688	3	3354
55463	28	92336
46752	9	63717
7768	7	19434
45118	10	65609
23083	4	46496
13782	28	92337
11627	15	30769
4403	32	63421
28965	9	63717
1087	20	70208
27959	10	65550
22487	22	70823
30910	4	46527
15390	1	14426
9259	15	25951
7395	15	40033
57700	7	15202
840	34	104221
32034	15	40810
50313	22	70838
39830	3	7786
32326	3	32223
15250	4	46496
27355	3	6738
35659	3	4433
2180	15	27307
27780	27	92198
13483	25	57662
57140	7	57141
44270	6	23613
3328	7	28087
16527	25	30805
32475	15	67283
49024	28	92345
54432	6	27945
4555	32	63448
7088	25	27066
14164	1	14165
10414	15	51009
61621	22	70844
4527	25	25592
28438	10	65613
11087	5	53808
33681	15	33680
1202	0	1203
13931	7	47117
62417	7	54416
21277	10	65686
27314	27	92178
44167	3	12956
9465	7	60620
51064	4	46496
43313	3	32112
24863	22	70831
57056	7	24972
17222	10	65591
54490	28	92343
34972	3	34973
7368	7	38254
92599	31	53586
18703	1	18704
16586	25	16585
3733	15	32730
21779	10	65543
6766	7	60559
66320	10	65633
4749	25	44938
1325	34	104258
63423	8	14627
62480	10	65865
5335	34	103962
13846	1	13847
42305	30	69236
51143	10	65535
48762	9	63788
46209	10	65540
6122	25	24281
21245	1	13709
64228	28	92336
20647	28	92336
352	15	54929
30629	13	66832
7073	15	25369
5509	15	68521
29558	24	78212
2725	7	24981
26769	24	84865
100695	36	20077
9162	25	17813
5776	15	44181
29545	1	24336
2448	30	69467
27104	1	2188
27820	1	27821
29115	28	92340
18354	24	81807
64889	9	63717
8050	15	46275
15353	27	92178
23002	24	76105
9833	21	70710
57727	10	65556
2744	7	58944
65251	28	92345
47852	22	70811
34611	7	14231
9868	36	107094
7974	36	23305
6363	25	22573
1911	0	1912
13537	25	13536
51639	28	92336
37612	23	71429
25902	28	92337
66432	24	88072
65368	28	92337
35864	27	31875
42774	10	65551
60318	7	58385
50364	4	36653
33800	15	41933
50588	9	63717
15938	3	3234
30407	24	73684
23875	22	70823
39075	3	21933
14738	4	46496
60262	10	65532
20097	3	32050
64454	28	92338
17590	1	14038
51601	10	65543
24595	4	36653
29368	18	10284
65249	9	63717
34044	15	45109
70892	27	92270
64118	27	92178
98857	36	30133
38013	3	6205
8569	35	106888
47565	28	92345
681	15	15488
33677	15	43224
35326	4	46496
19394	4	46496
14900	28	92335
6927	15	45198
2448	30	69368
20905	24	82719
9980	0	3730
93378	31	4136
3801	0	3802
31346	24	86130
6758	34	104607
15948	3	41018
15866	1	13918
63981	22	70858
10075	15	15388
56138	10	65533
51158	4	46496
15096	36	25162
66427	10	65592
5292	7	19575
3367	28	92334
34611	7	27133
64047	9	63717
36274	3	32339
15514	28	92337
15614	15	19804
51413	4	46525
6131	7	40786
25871	32	63432
16400	27	92178
47588	27	92180
30808	10	65517
17741	25	17740
18784	24	84821
6615	7	46632
9355	15	34984
3975	7	50862
51836	10	65575
9673	7	62320
23864	24	91583
25536	28	92344
868	7	63070
54816	7	61344
47233	4	46496
70922	22	70852
12329	30	69557
63138	7	44431
28484	9	63717
6237	7	27450
21716	9	63717
50505	10	65567
25932	24	74339
5115	7	37749
10280	34	105422
70939	28	92337
15890	27	92178
26857	3	36296
50596	24	76380
20011	36	14439
22139	28	92336
21094	4	46496
44606	3	2802
64874	28	92337
71101	27	92178
14181	25	36292
13626	36	38929
23244	4	46506
93501	31	1099
10423	29	93707
18668	3	46147
15833	25	20457
29534	10	65602
32524	32	63489
28192	25	55565
45917	3	2648
20847	15	20846
12548	15	68918
62757	7	22277
24980	10	65516
4968	15	68955
7946	7	27238
2128	36	45839
2832	7	22373
65740	24	86269
6333	7	23970
22406	3	12175
64300	22	70829
95951	36	23843
19363	15	41790
54670	7	48508
24820	1	24821
19980	24	74413
47901	4	46496
12929	36	61453
32437	12	66756
18034	4	46525
6939	15	33904
8807	7	20663
14224	27	92178
35270	15	41686
10829	15	29037
14417	10	65513
15342	1	3165
26387	10	65679
32349	15	45712
11623	32	63444
3994	15	33054
9323	7	46146
14815	25	21167
48321	4	46496
15131	9	63717
18596	7	51380
49567	10	65561
1212	5	53469
13563	10	65508
10992	7	15868
1018	25	23493
107389	36	26036
63477	8	8191
64876	28	92338
10632	29	94961
25870	23	71424
40581	3	9355
65886	10	65579
63576	8	63577
26683	24	75838
51567	24	85479
28607	24	77592
25038	27	31890
21012	1	5982
47706	28	92336
45761	28	92341
1685	7	47758
29354	24	81124
5402	0	5403
34261	24	75634
67397	15	50903
30876	10	65572
3628	7	31432
29470	1	18765
1125	7	33059
44307	3	32275
110	0	111
18601	24	83859
32069	15	68811
5899	7	60916
44194	27	31862
22135	28	92336
15514	4	46496
63951	9	63751
9305	33	66595
13461	15	35874
17561	12	66764
98818	36	21797
95576	31	2015
27953	24	79331
98442	36	62318
32184	15	67030
32748	36	39258
64585	9	63717
65190	9	63717
15115	10	65604
13630	25	31401
32596	3	4968
98818	36	24118
48188	4	47128
34608	27	31862
13594	28	92335
28286	22	70838
49343	4	36653
40037	3	12705
60697	28	92337
29985	1	8617
65402	9	63717
46631	4	46496
12126	7	31316
6806	15	45443
14523	25	20063
12266	29	93553
94938	31	35438
11760	15	36149
65214	28	92339
4495	15	68698
17778	25	19403
10998	5	8605
14785	15	19558
6293	15	17663
44892	4	46527
17437	4	46496
2399	7	51657
11268	5	53233
10033	15	33466
33091	30	69465
11191	7	46211
32526	15	40660
25257	7	37391
789	15	33831
29535	27	31875
1638	0	1639
15188	25	15187
33769	15	33768
12119	15	21328
19377	1	18135
23546	9	63717
593	15	25989
40562	3	6169
25635	10	65529
46314	23	71449
13528	9	63717
9041	7	51059
36666	3	32793
46309	28	92336
26734	28	92336
23035	4	46529
55494	27	31862
1605	15	36084
23516	25	47796
13568	25	51484
64432	27	92178
51657	28	92336
7839	35	66668
10545	25	19235
64407	27	92178
11149	7	29719
29230	34	103535
15117	25	20445
36415	3	36416
18536	15	29764
27433	1	16790
9921	15	16878
17547	1	6502
26754	1	18536
10762	7	16255
64793	28	92336
95320	31	44136
28635	4	46525
54533	28	92337
29679	27	92178
25051	10	65517
64088	9	63717
31177	4	46508
18080	27	31882
22637	27	92178
55861	7	48780
31981	15	43660
9254	0	9255
14321	27	92178
33840	15	38916
30179	1	7889
23008	9	63728
71125	28	92343
868	7	54997
12612	7	61262
3305	7	50432
23064	28	92332
31714	1	11833
13560	25	13667
39290	10	65577
3381	7	56095
6355	33	66627
22971	4	46744
26881	3	25454
15238	1	15239
563	15	17587
20145	1	20146
12413	7	62643
16113	25	23269
21930	34	103802
55683	7	46559
31688	19	15372
16763	27	92178
23609	24	81206
44304	3	15692
55260	28	92345
32562	3	5694
683	7	22201
10181	0	10182
39498	3	2244
51698	28	92342
15952	24	89449
19900	22	70886
41597	28	92347
21642	1	10213
21388	15	28967
44113	3	12286
42122	3	24170
27287	24	77741
2914	30	69503
62213	33	66602
12441	7	57573
24173	9	63718
64818	10	65615
14165	25	21413
39308	3	13161
22356	1	14874
18976	28	92336
17294	10	65533
24379	23	71452
47793	24	78672
45562	3	7913
36123	30	69186
8771	34	104828
48009	4	46496
1460	5	52461
57665	27	92178
21594	10	65624
65299	27	31886
27440	4	46496
21933	15	34401
46929	28	92336
14185	22	70828
49324	24	77209
30976	9	63717
27542	9	63717
10831	20	9154
20957	1	12913
6902	36	61769
11760	29	94234
381	7	46544
12535	7	15802
49814	4	46496
54923	7	50078
11181	15	37339
32184	15	43283
12866	0	12867
28507	4	46496
56089	7	47695
17835	24	83582
47104	28	92337
19008	3	12379
30262	28	92337
7943	20	69897
17114	24	76078
11572	0	11573
41147	3	4002
54276	28	92336
48878	27	31862
26635	10	65581
31753	36	31752
9373	25	48378
23878	4	46496
29034	10	65585
25193	24	88049
63086	24	72686
31127	28	92336
12852	36	23489
18678	10	65532
31165	3	15077
1506	5	53111
7772	7	19588
20582	4	46525
20742	25	28467
15087	3	15088
54204	28	92345
43365	3	43366
2146	29	92587
54438	34	105133
3097	7	56083
8608	0	4532
17870	1	7733
64061	28	92336
27680	3	29858
93257	31	5191
26836	1	7088
54677	7	27399
4070	30	69162
30430	19	20499
19556	22	70815
42295	4	46496
10235	7	63287
47354	4	46496
29874	27	92178
4727	36	23333
20451	4	46496
34419	15	29258
18365	10	65561
12984	7	56768
30390	24	72609
39317	3	10744
65018	27	31886
